2.7571115973742195, 349.81621621621633
-3.5448577680524807, 339.9567567567569
-3.5448577680524807, 330.0972972972974
-3.5448577680524807, 320.23783783783796
-3.5448577680524807, 310.3783783783785
-9.846827133479167, 300.51891891891904
-9.32166301969363, 290.14054054054066
-9.846827133479167, 280.2810810810812
-8.796498905908052, 270.42162162162174
-13.522975929978074, 260.5621621621623
-14.573304157549188, 250.1837837837839
-16.148796498905867, 240.84324324324336
-16.67396061269143, 230.46486486486498
-16.148796498905867, 220.60540540540552
-16.148796498905867, 210.74594594594606
-15.098468271334752, 200.8864864864866
-14.048140043763638, 191.02702702702715
-12.997811816192524, 180.6486486486488
-10.37199124726473, 170.7891891891893
-6.958424507658606, 160.92972972972987
-3.0196936542669306, 151.07027027027038
-1.969365426695802, 141.21081081081093
0.6564551422319624, 131.35135135135147
3.807439824945334, 121.49189189189201
8.533916849015341, 111.11351351351368
13.260393873085363, 100.99459459459473
15.886214442013156, 91.39459459459476
16.411378555798706, 81.27567567567581
17.199124726477052, 71.4162162162163
13.785557986870927, 61.29729729729746
11.947483588621466, 51.69729729729738
4.332603938730884, 41.578378378378545
8.008752735229791, 31.71891891891903
2.4945295404814374, 21.600000000000136
5.382932166301998, 12.000000000000057
4.595185995623666, 1.6216216216217845
